bgc_id,product,bigscape_class,genome_id,accn_id,gcf_0.50,gcf_0.30,gcf_0.40,Clan Number,fam_id_0.30,fam_type_0.30,fam_known_compounds_0.30
CP126083.1.region009,lanthipeptide-class-i,RiPPs,GCA_030122885.1,CP126083.1,2558,2558,2558,2582,45,known_family,entianin;subtilin;ericin S
CP126083.1.region010,CDPS,NRPS,GCA_030122885.1,CP126083.1,2559,2559,2559,,32,known_family,pulcherriminic acid
CP126083.1.region007,T3PKS,PKSother,GCA_030122885.1,CP126083.1,3195,3103,3195,,22,unknown_family,u_PKSother_22
CP126083.1.region011,sactipeptide,RiPPs,GCA_030122885.1,CP126083.1,3316,3316,3316,3316,19,known_family,subtilosin A
CP126083.1.region003,lanthipeptide-class-i,RiPPs,GCA_030122885.1,CP126083.1,2659,2659,2659,2582,78,unknown_family,u_RiPPs_78
CP126083.1.region012,other,Others,GCA_030122885.1,CP126083.1,3317,3317,3317,3317,8,known_family,bacilysin;bacilysin
CP126083.1.region001,NRPS,NRPS,GCA_030122885.1,CP126083.1,2550,2550,2550,,9,known_family,surfactin
CP126083.1.region002,terpene,Terpene,GCA_030122885.1,CP126083.1,3099,3099,3099,3099,23,unknown_family,u_Terpene_23
CP126083.1.region005,betalactone.NRPS,Others,GCA_030122885.1,CP126083.1,2554,3101,2554,794,20,unknown_family,u_Others_20
CP126083.1.region013,RiPP-like,RiPPs,GCA_030122885.1,CP126083.1,2669,2669,2669,2582,59,unknown_family,u_RiPPs_59
CP126083.1.region004,transAT-PKS.PKS-like.T3PKS.NRPS,PKS-NRP_Hybrids,GCA_030122885.1,CP126083.1,2553,2553,2553,2553,10,known_family,bacillaene
CP126083.1.region014,epipeptide,RiPPs,GCA_030122885.1,CP126083.1,3319,3319,3319,2582,52,unknown_family,u_RiPPs_52
CP126083.1.region008,NRP-metallophore.NRPS,Others,GCA_030122885.1,CP126083.1,3314,3197,3197,794,11,unknown_family,u_Others_11
CP126083.1.region006,terpene,Terpene,GCA_030122885.1,CP126083.1,3311,2555,3311,3538,7,unknown_family,u_Terpene_7
CP126088.1.region003,RRE-containing.terpene,Others,GCA_030122985.1,CP126088.1,2609,2609,2609,794,158,unknown_family,u_Others_158
CP126088.1.region002,T3PKS,PKSother,GCA_030122985.1,CP126088.1,2608,2608,2608,,336,unknown_family,u_PKSother_336
CP126088.1.region004,NI-siderophore,Others,GCA_030122985.1,CP126088.1,3583,2610,2610,794,184,unknown_family,u_Others_184
CP126088.1.region001,RiPP-like.cyclic-lactone-autoinducer,RiPPs,GCA_030122985.1,CP126088.1,2607,2607,2607,2582,204,unknown_family,u_RiPPs_204
JAUCFO010000001.1.region004,LAP,RiPPs,GCA_030348405.1,JAUCFO010000001.1,2582,2582,2582,2582,14,unknown_family,u_RiPPs_14
JAUCFO010000001.1.region005,terpene,Terpene,GCA_030348405.1,JAUCFO010000001.1,3551,3551,3551,2488,18,unknown_family,u_Terpene_18
JAUCFO010000001.1.region002,cyclic-lactone-autoinducer,RiPPs,GCA_030348405.1,JAUCFO010000001.1,3148,3148,3148,2582,73,unknown_family,u_RiPPs_73
JAUCFO010000001.1.region001,NI-siderophore,Others,GCA_030348405.1,JAUCFO010000001.1,3556,3415,3556,794,12,unknown_family,u_Others_12
JAUCFO010000001.1.region008,betalactone,Others,GCA_030348405.1,JAUCFO010000001.1,3422,3422,3422,794,13,unknown_family,u_Others_13
JAUCFO010000001.1.region007,lassopeptide,RiPPs,GCA_030348405.1,JAUCFO010000001.1,3407,3407,3407,2582,238,unknown_family,u_RiPPs_238
JAUCFO010000001.1.region003,terpene,Terpene,GCA_030348405.1,JAUCFO010000001.1,2779,2779,2779,2488,17,unknown_family,u_Terpene_17
JAUCFO010000001.1.region006,T3PKS,PKSother,GCA_030348405.1,JAUCFO010000001.1,3421,3421,3421,,16,unknown_family,u_PKSother_16
JAUCFO010000001.1.region009,lanthipeptide-class-iv,RiPPs,GCA_030348405.1,JAUCFO010000001.1,3409,3409,3409,2582,206,unknown_family,u_RiPPs_206
JAUCFT010000008.1.region007,T3PKS,PKSother,GCA_030348195.1,JAUCFT010000008.1,3079,3079,3079,,91,unknown_family,u_PKSother_91
JAUCFT010000008.1.region003,NI-siderophore,Others,GCA_030348195.1,JAUCFT010000008.1,3443,3443,3443,794,157,unknown_family,u_Others_157
JAUCFT010000008.1.region008,lassopeptide,RiPPs,GCA_030348195.1,JAUCFT010000008.1,3327,3327,3327,2582,24,unknown_family,u_RiPPs_24
JAUCFT010000008.1.region004,betalactone,Others,GCA_030348195.1,JAUCFT010000008.1,3563,3453,3563,2937,1,unknown_family,u_Others_1
JAUCFT010000008.1.region002,ranthipeptide,RiPPs,GCA_030348195.1,JAUCFT010000008.1,3442,3442,3442,2582,215,unknown_family,u_RiPPs_215
JAUCFT010000006.1.region001,NRPS,NRPS,GCA_030348195.1,JAUCFT010000006.1,3455,3455,3455,,87,unknown_family,u_NRPS_87
JAUCFT010000008.1.region005,LAP,RiPPs,GCA_030348195.1,JAUCFT010000008.1,3454,3445,3454,2582,237,unknown_family,u_RiPPs_237
JAUCFT010000008.1.region006,terpene,Terpene,GCA_030348195.1,JAUCFT010000008.1,3326,3326,3326,3326,2,unknown_family,u_Terpene_2
JAUCFT010000008.1.region001,transAT-PKS,PKSother,GCA_030348195.1,JAUCFT010000008.1,3441,3441,3441,,326,unknown_family,u_PKSother_326
CP126102.1.region001,NI-siderophore,Others,GCA_030123225.1,CP126102.1,2734,2734,2734,794,68,unknown_family,u_Others_68
CP126102.1.region003,T3PKS,PKSother,GCA_030123225.1,CP126102.1,3414,3414,3414,,90,unknown_family,u_PKSother_90
CP126102.1.region002,LAP.terpene,Others,GCA_030123225.1,CP126102.1,2735,2735,2735,794,155,unknown_family,u_Others_155
CP128116.1.region010,other,Others,GCA_030292055.1,CP128116.1,3317,3317,3317,3317,8,known_family,bacilysin;bacilysin
CP128116.1.region011,RiPP-like,RiPPs,GCA_030292055.1,CP128116.1,2669,2669,2669,2582,59,unknown_family,u_RiPPs_59
CP128116.1.region002,lanthipeptide-class-iii,RiPPs,GCA_030292055.1,CP128116.1,2718,2718,2718,2582,79,unknown_family,u_RiPPs_79
CP128116.1.region004,transAT-PKS.PKS-like.T3PKS.NRPS,PKS-NRP_Hybrids,GCA_030292055.1,CP128116.1,2553,2553,2553,2553,10,known_family,bacillaene
CP128116.1.region009,sactipeptide,RiPPs,GCA_030292055.1,CP128116.1,3199,3199,3199,3199,19,known_family,subtilosin A
CP128116.1.region005,betalactone.NRPS,Others,GCA_030292055.1,CP128116.1,2554,3101,2554,794,20,unknown_family,u_Others_20
CP128116.1.region007,T3PKS,PKSother,GCA_030292055.1,CP128116.1,3195,3103,3195,,22,unknown_family,u_PKSother_22
CP128116.1.region008,NRP-metallophore.NRPS,Others,GCA_030292055.1,CP128116.1,3314,3197,3197,794,11,unknown_family,u_Others_11
CP128116.1.region003,terpene,Terpene,GCA_030292055.1,CP128116.1,2719,2719,2719,2719,23,unknown_family,u_Terpene_23
CP128116.1.region001,NRPS,NRPS,GCA_030292055.1,CP128116.1,2550,2550,2550,,9,known_family,surfactin
CP128116.1.region006,terpene,Terpene,GCA_030292055.1,CP128116.1,3311,2555,3311,3538,7,unknown_family,u_Terpene_7
CP128141.1.region001,lanthipeptide-class-iii,RiPPs,GCA_030292115.1,CP128141.1,3046,3046,3046,2582,75,unknown_family,u_RiPPs_75
CP128137.1.region004,NRP-metallophore.NRPS,Others,GCA_030292115.1,CP128137.1,3067,3067,3067,794,6,unknown_family,u_Others_6
CP128137.1.region001,LAP,RiPPs,GCA_030292115.1,CP128137.1,3566,3566,3566,3065,4,unknown_family,u_RiPPs_4
CP128137.1.region010,lanthipeptide-class-ii.cyclic-lactone-autoinducer,RiPPs,GCA_030292115.1,CP128137.1,3031,3031,3060,2582,84,unknown_family,u_RiPPs_84
CP128137.1.region011,lassopeptide,RiPPs,GCA_030292115.1,CP128137.1,3327,3327,3327,2582,24,unknown_family,u_RiPPs_24
CP128137.1.region002,T1PKS.NRPS,PKS-NRP_Hybrids,GCA_030292115.1,CP128137.1,3023,3023,3023,1023,97,unknown_family,u_PKS-NRP_Hybrids_97
CP128137.1.region007,RiPP-like,RiPPs,GCA_030292115.1,CP128137.1,3057,3057,3057,2582,5,unknown_family,u_RiPPs_5
CP128137.1.region006,NRPS,NRPS,GCA_030292115.1,CP128137.1,2940,2940,2940,,15,unknown_family,u_NRPS_15
CP128141.1.region002,NRPS,NRPS,GCA_030292115.1,CP128141.1,2910,2910,2910,,31,unknown_family,u_NRPS_31
CP128137.1.region008,lanthipeptide-class-i,RiPPs,GCA_030292115.1,CP128137.1,3029,3029,3029,2582,60,unknown_family,u_RiPPs_60
CP128137.1.region003,NI-siderophore,Others,GCA_030292115.1,CP128137.1,2934,2934,2934,3322,3,known_family,petrobactin
CP128137.1.region005,betalactone,Others,GCA_030292115.1,CP128137.1,3563,2937,3563,2937,1,unknown_family,u_Others_1
CP128137.1.region009,terpene,Terpene,GCA_030292115.1,CP128137.1,3326,3326,3326,3326,2,unknown_family,u_Terpene_2
CP126105.1.region004,lanthipeptide-class-ii,RiPPs,GCA_030123305.1,CP126105.1,2760,2760,2760,2582,291,unknown_family,u_RiPPs_291
CP126105.1.region007,transAT-PKS.betalactone.NRPS,Others,GCA_030123305.1,CP126105.1,3539,2750,3539,794,41,known_family,fengycin
CP126105.1.region003,terpene,Terpene,GCA_030123305.1,CP126105.1,3485,3485,3485,2488,50,unknown_family,u_Terpene_50
CP126105.1.region011,RiPP-like.NRP-metallophore.NRPS,Others,GCA_030123305.1,CP126105.1,3548,3548,3548,794,11,unknown_family,u_Others_11
CP126105.1.region002,PKS-like,PKSother,GCA_030123305.1,CP126105.1,3486,3486,3486,,49,unknown_family,u_PKSother_49
CP126105.1.region001,NRPS,NRPS,GCA_030123305.1,CP126105.1,3545,3545,3545,,9,known_family,surfactin
CP126105.1.region010,transAT-PKS,PKSother,GCA_030123305.1,CP126105.1,3384,3384,3384,,44,known_family,difficidin
CP126105.1.region006,transAT-PKS.T3PKS.NRPS,PKS-NRP_Hybrids,GCA_030123305.1,CP126105.1,1023,1023,1023,1023,10,known_family,bacillaene
CP126105.1.region012,other,Others,GCA_030123305.1,CP126105.1,1105,1105,1105,3317,8,known_family,bacilysin;bacilysin
CP126105.1.region008,terpene,Terpene,GCA_030123305.1,CP126105.1,3538,3538,3538,3538,7,unknown_family,u_Terpene_7
CP126105.1.region009,T3PKS,PKSother,GCA_030123305.1,CP126105.1,2765,3480,2765,,48,unknown_family,u_PKSother_48
CP126105.1.region005,transAT-PKS,PKSother,GCA_030123305.1,CP126105.1,2748,2748,2748,,40,known_family,macrolactin H;macrolactin B;macrolactin 1c;macrolactin E;macrolactin H
CP126530.1.region004,transAT-PKS.PKS-like.T3PKS.NRPS,PKS-NRP_Hybrids,GCA_030167075.1,CP126530.1,2553,2553,2553,2553,10,known_family,bacillaene
CP126530.1.region008,NRP-metallophore.NRPS,Others,GCA_030167075.1,CP126530.1,3314,3197,3197,794,11,unknown_family,u_Others_11
CP126530.1.region010,other,Others,GCA_030167075.1,CP126530.1,3317,3317,3317,3317,8,known_family,bacilysin;bacilysin
CP126530.1.region005,betalactone.NRPS,Others,GCA_030167075.1,CP126530.1,2554,3101,2554,794,20,unknown_family,u_Others_20
CP126530.1.region009,sactipeptide,RiPPs,GCA_030167075.1,CP126530.1,3199,3199,3199,3199,19,known_family,subtilosin A
CP126530.1.region007,T3PKS,PKSother,GCA_030167075.1,CP126530.1,3195,3103,3195,,22,unknown_family,u_PKSother_22
CP126530.1.region006,terpene,Terpene,GCA_030167075.1,CP126530.1,3311,2555,3311,3538,7,unknown_family,u_Terpene_7
CP126530.1.region001,NRPS,NRPS,GCA_030167075.1,CP126530.1,2550,2550,2550,,9,known_family,surfactin
CP126530.1.region002,lanthipeptide-class-iii,RiPPs,GCA_030167075.1,CP126530.1,2718,2718,2718,2582,79,unknown_family,u_RiPPs_79
CP126530.1.region003,terpene,Terpene,GCA_030167075.1,CP126530.1,2719,2719,2719,2719,23,unknown_family,u_Terpene_23
JAUCFH010000006.1.region001,nucleoside,Others,GCA_030348535.1,JAUCFH010000006.1,3337,3337,3337,794,171,unknown_family,u_Others_171
JAUCFH010000001.1.region001,RiPP-like,RiPPs,GCA_030348535.1,JAUCFH010000001.1,3432,3432,3432,2582,83,unknown_family,u_RiPPs_83
JAUCFH010000001.1.region002,LAP,RiPPs,GCA_030348535.1,JAUCFH010000001.1,3433,3433,3433,3065,4,unknown_family,u_RiPPs_4
JAUCFH010000001.1.region003,NI-siderophore,Others,GCA_030348535.1,JAUCFH010000001.1,3322,3322,3322,3322,3,known_family,petrobactin
JAUCFH010000001.1.region008,lassopeptide,RiPPs,GCA_030348535.1,JAUCFH010000001.1,3327,3327,3327,2582,24,unknown_family,u_RiPPs_24
JAUCFH010000006.1.region002,RiPP-like,RiPPs,GCA_030348535.1,JAUCFH010000006.1,3431,3431,3431,2582,77,unknown_family,u_RiPPs_77
JAUCFH010000001.1.region007,terpene,Terpene,GCA_030348535.1,JAUCFH010000001.1,3326,3326,3326,3326,2,unknown_family,u_Terpene_2
JAUCFH010000001.1.region005,betalactone,Others,GCA_030348535.1,JAUCFH010000001.1,3563,3563,3563,2937,1,unknown_family,u_Others_1
JAUCFH010000001.1.region006,RiPP-like,RiPPs,GCA_030348535.1,JAUCFH010000001.1,3325,3325,3325,2582,5,unknown_family,u_RiPPs_5
JAUCFH010000001.1.region004,RiPP-like,RiPPs,GCA_030348535.1,JAUCFH010000001.1,3323,3332,3332,2582,70,unknown_family,u_RiPPs_70
CP126113.1.region005,ectoine,Others,GCA_030123425.1,CP126113.1,2827,2827,2827,794,177,unknown_family,u_Others_177
CP126113.1.region001,T3PKS,PKSother,GCA_030123425.1,CP126113.1,2823,2823,2823,,337,unknown_family,u_PKSother_337
CP126113.1.region004,terpene,Terpene,GCA_030123425.1,CP126113.1,2826,2826,2826,2488,356,unknown_family,u_Terpene_356
CP126113.1.region002,terpene,Terpene,GCA_030123425.1,CP126113.1,2824,2824,2824,2488,352,unknown_family,u_Terpene_352
CP126113.1.region003,LAP,RiPPs,GCA_030123425.1,CP126113.1,2825,2825,2825,2582,195,unknown_family,u_RiPPs_195
CP126521.1.region008,T3PKS,PKSother,GCA_030167015.1,CP126521.1,2626,2591,2684,,33,unknown_family,u_PKSother_33
CP126521.1.region005,NI-siderophore.terpene,Others,GCA_030167015.1,CP126521.1,2681,2527,2681,794,28,unknown_family,u_Others_28
CP126521.1.region004,RRE-containing,RiPPs,GCA_030167015.1,CP126521.1,2526,2526,2526,2963,29,unknown_family,u_RiPPs_29
CP126521.1.region002,NRPS,NRPS,GCA_030167015.1,CP126521.1,2620,2620,2620,,30,unknown_family,u_NRPS_30
CP126521.1.region001,sactipeptide,RiPPs,GCA_030167015.1,CP126521.1,2861,2861,2861,2582,289,unknown_family,u_RiPPs_289
CP126521.1.region012,NRP-metallophore.NRPS,Others,GCA_030167015.1,CP126521.1,2535,2969,2969,794,38,unknown_family,u_Others_38
CP126521.1.region007,terpene,Terpene,GCA_030167015.1,CP126521.1,2683,2590,2683,2488,36,unknown_family,u_Terpene_36
CP126521.1.region003,T1PKS.NRPS,PKS-NRP_Hybrids,GCA_030167015.1,CP126521.1,2621,2621,2621,1023,55,unknown_family,u_PKS-NRP_Hybrids_55
CP126521.1.region006,betalactone,Others,GCA_030167015.1,CP126521.1,3576,2589,3576,794,27,unknown_family,u_Others_27
CP126521.1.region011,other,Others,GCA_030167015.1,CP126521.1,2534,2871,2871,794,42,unknown_family,u_Others_42
CP126521.1.region009,betalactone,Others,GCA_030167015.1,CP126521.1,3231,3231,3231,794,34,unknown_family,u_Others_34
CP126521.1.region010,RiPP-like,RiPPs,GCA_030167015.1,CP126521.1,3159,3159,3159,2582,57,unknown_family,u_RiPPs_57
JAUCFN010000002.1.region008,NRPS,NRPS,GCA_030348415.1,JAUCFN010000002.1,2940,2940,2940,,15,unknown_family,u_NRPS_15
JAUCFN010000002.1.region004,NRP-metallophore.NRPS,Others,GCA_030348415.1,JAUCFN010000002.1,3067,3067,3067,794,6,unknown_family,u_Others_6
JAUCFN010000001.1.region003,RiPP-like.NRPS,Others,GCA_030348415.1,JAUCFN010000001.1,3390,3390,3390,794,174,unknown_family,u_Others_174
JAUCFN010000002.1.region001,LAP,RiPPs,GCA_030348415.1,JAUCFN010000002.1,3391,3391,3391,2582,235,unknown_family,u_RiPPs_235
JAUCFN010000002.1.region003,NI-siderophore,Others,GCA_030348415.1,JAUCFN010000002.1,2934,2934,2934,3322,3,known_family,petrobactin
JAUCFN010000004.1.region001,RiPP-like,RiPPs,GCA_030348415.1,JAUCFN010000004.1,3134,3400,3400,2582,287,unknown_family,u_RiPPs_287
JAUCFN010000001.1.region002,NRPS,NRPS,GCA_030348415.1,JAUCFN010000001.1,3532,3532,3532,,128,unknown_family,u_NRPS_128
JAUCFN010000002.1.region007,RiPP-like,RiPPs,GCA_030348415.1,JAUCFN010000002.1,3071,3071,3071,2582,5,unknown_family,u_RiPPs_5
JAUCFN010000002.1.region009,terpene,Terpene,GCA_030348415.1,JAUCFN010000002.1,2941,2941,2941,2941,2,unknown_family,u_Terpene_2
JAUCFN010000002.1.region002,LAP,RiPPs,GCA_030348415.1,JAUCFN010000002.1,3566,3566,3566,3065,4,unknown_family,u_RiPPs_4
JAUCFN010000001.1.region001,NRPS,NRPS,GCA_030348415.1,JAUCFN010000001.1,3388,3530,3388,,129,unknown_family,u_NRPS_129
JAUCFN010000002.1.region006,RiPP-like,RiPPs,GCA_030348415.1,JAUCFN010000002.1,3069,3069,3069,2582,26,unknown_family,u_RiPPs_26
JAUCFN010000002.1.region005,betalactone,Others,GCA_030348415.1,JAUCFN010000002.1,3068,2937,3068,2937,1,unknown_family,u_Others_1
JAVIVZ010000026.1.region001,RiPP-like,RiPPs,GCA_031324075.1,JAVIVZ010000026.1,3134,3650,3650,2582,295,unknown_family,u_RiPPs_295
JAVIVZ010000001.1.region005,RiPP-like,RiPPs,GCA_031324075.1,JAVIVZ010000001.1,3647,3647,3647,2582,279,unknown_family,u_RiPPs_279
JAVIVZ010000001.1.region001,lassopeptide,RiPPs,GCA_031324075.1,JAVIVZ010000001.1,3558,3259,3259,3259,35,unknown_family,u_RiPPs_35
JAVIVZ010000001.1.region003,RiPP-like,RiPPs,GCA_031324075.1,JAVIVZ010000001.1,3325,3325,3325,2582,5,unknown_family,u_RiPPs_5
JAVIVZ010000001.1.region007,LAP,RiPPs,GCA_031324075.1,JAVIVZ010000001.1,3433,3433,3433,3065,4,unknown_family,u_RiPPs_4
JAVIVZ010000001.1.region004,betalactone,Others,GCA_031324075.1,JAVIVZ010000001.1,3563,2937,3563,2937,1,unknown_family,u_Others_1
JAVIVZ010000001.1.region006,NI-siderophore,Others,GCA_031324075.1,JAVIVZ010000001.1,2934,2934,2934,3322,3,known_family,petrobactin
JAVIVZ010000001.1.region002,terpene,Terpene,GCA_031324075.1,JAVIVZ010000001.1,2941,2941,2941,2941,2,unknown_family,u_Terpene_2
JAUCEO010000003.1.region004,NI-siderophore.terpene,Others,GCA_030348915.1,JAUCEO010000003.1,2681,2527,2681,794,28,unknown_family,u_Others_28
JAUCEO010000003.1.region005,betalactone,Others,GCA_030348915.1,JAUCEO010000003.1,3576,2589,3576,794,27,unknown_family,u_Others_27
JAUCEO010000003.1.region003,RRE-containing,RiPPs,GCA_030348915.1,JAUCEO010000003.1,2963,2963,2963,2963,29,unknown_family,u_RiPPs_29
JAUCEO010000003.1.region001,NRPS-like,NRPS,GCA_030348915.1,JAUCEO010000003.1,3578,3578,3578,,53,unknown_family,u_NRPS_53
JAUCEO010000003.1.region002,NRPS,NRPS,GCA_030348915.1,JAUCEO010000003.1,2620,2620,2620,,30,unknown_family,u_NRPS_30
JAUCEO010000003.1.region010,RiPP-like,RiPPs,GCA_030348915.1,JAUCEO010000003.1,3159,3159,3159,2582,57,unknown_family,u_RiPPs_57
JAUCEO010000003.1.region007,T3PKS,PKSother,GCA_030348915.1,JAUCEO010000003.1,2684,2591,2684,,33,unknown_family,u_PKSother_33
JAUCEO010000003.1.region009,betalactone,Others,GCA_030348915.1,JAUCEO010000003.1,3231,3231,3231,794,34,unknown_family,u_Others_34
JAUCEO010000003.1.region008,terpene,Terpene,GCA_030348915.1,JAUCEO010000003.1,3573,3573,3573,2488,136,unknown_family,u_Terpene_136
JAUCEO010000003.1.region006,terpene,Terpene,GCA_030348915.1,JAUCEO010000003.1,2683,2590,2683,2488,36,unknown_family,u_Terpene_36
JAUCFC010000003.1.region013,RRE-containing,RiPPs,GCA_030348645.1,JAUCFC010000003.1,3318,3318,3318,2582,82,unknown_family,u_RiPPs_82
JAUCFC010000003.1.region009,NRP-metallophore.NRPS,Others,GCA_030348645.1,JAUCFC010000003.1,3314,3197,3197,794,11,unknown_family,u_Others_11
JAUCFC010000003.1.region010,CDPS,NRPS,GCA_030348645.1,JAUCFC010000003.1,2559,2559,2559,,32,known_family,pulcherriminic acid
JAUCFC010000003.1.region007,glycocin,RiPPs,GCA_030348645.1,JAUCFC010000003.1,519,519,519,2582,80,known_family,sublancin 168
JAUCFC010000003.1.region008,T3PKS,PKSother,GCA_030348645.1,JAUCFC010000003.1,3195,3103,3195,,22,unknown_family,u_PKSother_22
JAUCFC010000003.1.region012,other,Others,GCA_030348645.1,JAUCFC010000003.1,3317,3317,3317,3317,8,known_family,bacilysin;bacilysin
JAUCFC010000003.1.region001,ranthipeptide.sactipeptide,RiPPs,GCA_030348645.1,JAUCFC010000003.1,562,3271,562,2582,72,known_family,sporulation killing factor
JAUCFC010000003.1.region011,sactipeptide,RiPPs,GCA_030348645.1,JAUCFC010000003.1,3316,3316,3316,3316,19,known_family,subtilosin A
JAUCFC010000003.1.region014,epipeptide,RiPPs,GCA_030348645.1,JAUCFC010000003.1,3319,3319,3319,2582,52,unknown_family,u_RiPPs_52
JAUCFC010000003.1.region003,terpene,Terpene,GCA_030348645.1,JAUCFC010000003.1,3099,3099,3099,3099,23,unknown_family,u_Terpene_23
JAUCFC010000003.1.region005,betalactone.NRPS,Others,GCA_030348645.1,JAUCFC010000003.1,2554,3101,2554,794,20,unknown_family,u_Others_20
JAUCFC010000003.1.region006,terpene,Terpene,GCA_030348645.1,JAUCFC010000003.1,3311,2555,3311,3538,7,unknown_family,u_Terpene_7
JAUCFC010000003.1.region002,NRPS,NRPS,GCA_030348645.1,JAUCFC010000003.1,2550,2550,2550,,9,known_family,surfactin
JAUCFC010000003.1.region004,transAT-PKS.PKS-like.T3PKS.NRPS,PKS-NRP_Hybrids,GCA_030348645.1,JAUCFC010000003.1,2553,2553,2553,2553,10,known_family,bacillaene
CP126114.1.region006,lassopeptide,RiPPs,GCA_030123445.1,CP126114.1,2814,2833,2833,2582,239,unknown_family,u_RiPPs_239
CP126114.1.region001,LAP,RiPPs,GCA_030123445.1,CP126114.1,2800,2800,2800,2582,124,unknown_family,u_RiPPs_124
CP126114.1.region005,RRE-containing,RiPPs,GCA_030123445.1,CP126114.1,2832,2832,2832,2582,290,unknown_family,u_RiPPs_290
CP126114.1.region002,terpene,Terpene,GCA_030123445.1,CP126114.1,2783,2783,2783,2488,54,unknown_family,u_Terpene_54
CP126114.1.region003,T3PKS,PKSother,GCA_030123445.1,CP126114.1,2812,2830,2812,,92,unknown_family,u_PKSother_92
CP126114.1.region004,terpene,Terpene,GCA_030123445.1,CP126114.1,2831,2831,2831,2488,355,unknown_family,u_Terpene_355
CP126100.1.region010,other,Others,GCA_030123205.1,CP126100.1,3317,3317,3317,3317,8,known_family,bacilysin;bacilysin
CP126100.1.region001,NRPS,NRPS,GCA_030123205.1,CP126100.1,2550,2550,2550,,9,known_family,surfactin
CP126100.1.region006,terpene,Terpene,GCA_030123205.1,CP126100.1,3311,2555,3311,3538,7,unknown_family,u_Terpene_7
CP126100.1.region007,T3PKS,PKSother,GCA_030123205.1,CP126100.1,3195,3103,3195,,22,unknown_family,u_PKSother_22
CP126100.1.region005,betalactone.NRPS,Others,GCA_030123205.1,CP126100.1,2554,3101,2554,794,20,unknown_family,u_Others_20
CP126100.1.region004,transAT-PKS.PKS-like.T3PKS.NRPS,PKS-NRP_Hybrids,GCA_030123205.1,CP126100.1,2553,2553,2553,2553,10,known_family,bacillaene
CP126100.1.region002,lanthipeptide-class-iii,RiPPs,GCA_030123205.1,CP126100.1,2718,2718,2718,2582,79,unknown_family,u_RiPPs_79
CP126100.1.region009,sactipeptide,RiPPs,GCA_030123205.1,CP126100.1,3199,3199,3199,3199,19,known_family,subtilosin A
CP126100.1.region003,terpene,Terpene,GCA_030123205.1,CP126100.1,2719,2719,2719,2719,23,unknown_family,u_Terpene_23
CP126100.1.region008,NRP-metallophore.NRPS,Others,GCA_030123205.1,CP126100.1,3314,3197,3197,794,11,unknown_family,u_Others_11
CP128110.1.region001,RiPP-like,RiPPs,GCA_030292015.1,CP128110.1,3260,2970,3260,2582,190,unknown_family,u_RiPPs_190
CP128112.1.region009,terpene,Terpene,GCA_030292015.1,CP128112.1,3326,3326,3326,3326,2,unknown_family,u_Terpene_2
CP128112.1.region010,lassopeptide,RiPPs,GCA_030292015.1,CP128112.1,3558,2894,2894,2894,35,unknown_family,u_RiPPs_35
CP128112.1.region002,LAP,RiPPs,GCA_030292015.1,CP128112.1,3065,3065,3065,3065,4,unknown_family,u_RiPPs_4
CP128112.1.region003,NI-siderophore,Others,GCA_030292015.1,CP128112.1,3322,3322,3322,3322,3,known_family,petrobactin
CP128112.1.region005,RiPP-like,RiPPs,GCA_030292015.1,CP128112.1,2975,2975,2975,2582,46,unknown_family,u_RiPPs_46
CP128112.1.region007,RiPP-like,RiPPs,GCA_030292015.1,CP128112.1,3057,3057,3057,2582,5,unknown_family,u_RiPPs_5
CP128112.1.region001,RiPP-like,RiPPs,GCA_030292015.1,CP128112.1,2971,2971,2971,2582,207,unknown_family,u_RiPPs_207
CP128112.1.region006,betalactone,Others,GCA_030292015.1,CP128112.1,3563,3563,3563,2937,1,unknown_family,u_Others_1
CP128112.1.region008,NRPS,NRPS,GCA_030292015.1,CP128112.1,2978,2978,2978,,313,unknown_family,u_NRPS_313
CP128112.1.region004,NRP-metallophore.NRPS,Others,GCA_030292015.1,CP128112.1,3067,3067,3067,794,6,unknown_family,u_Others_6
JAUCFJ010000002.1.region002,terpene,Terpene,GCA_030348505.1,JAUCFJ010000002.1,3348,3348,3348,2488,370,unknown_family,u_Terpene_370
JAUCFJ010000002.1.region001,betalactone,Others,GCA_030348505.1,JAUCFJ010000002.1,3355,3355,3355,794,51,unknown_family,u_Others_51
JAUCFJ010000002.1.region005,T3PKS,PKSother,GCA_030348505.1,JAUCFJ010000002.1,3351,3351,3351,,334,unknown_family,u_PKSother_334
JAUCFJ010000002.1.region004,NRPS-like,NRPS,GCA_030348505.1,JAUCFJ010000002.1,3353,3350,3353,,319,unknown_family,u_NRPS_319
JAUCFJ010000002.1.region003,NRPS,NRPS,GCA_030348505.1,JAUCFJ010000002.1,3349,3349,3349,,312,unknown_family,u_NRPS_312
CP128109.1.region002,NRPS,NRPS,GCA_030291995.1,CP128109.1,2620,2620,2620,,30,unknown_family,u_NRPS_30
CP128109.1.region004,NI-siderophore.terpene,Others,GCA_030291995.1,CP128109.1,2681,2527,2681,794,28,unknown_family,u_Others_28
CP128109.1.region005,betalactone,Others,GCA_030291995.1,CP128109.1,3576,2589,3576,794,27,unknown_family,u_Others_27
CP128109.1.region006,terpene,Terpene,GCA_030291995.1,CP128109.1,2683,2590,2683,2488,36,unknown_family,u_Terpene_36
